Date,Product_Name,Quantity,Unit_Price,Store_Location,Payment_Type,Promotion_Applied,Weather,Temperature,Staff_Performance_Rating,Customer_Feedback,Delivery_Time_min,Order_Type,Customer_Name,Customer_Address,Customer_PhoneNumber,Customer_Email,Staff_Name,Staff_Email,Day_Of_Week,Total_Sales
2023-01-23 14:00:00,Carrot Cake,3,16.6085933265599,South,Cash,False,Cloudy,20.3582628697871,Poor,Positive,51,Online Order,Todd Little,"602 Burton Gateway Apt. 909
Figueroaport, PA 32682",001-227-793-2473x83724,owensdylan@example.com,David Strong,michelle16@example.net,Monday,49.8257799796799
2023-01-23 15:00:00,Vanilla Cake,1,10.2890390889328,East,Credit Card,True,Sunny,26.750363592917,Excellent,Neutral,43,Phone Order,Barbara Thompson,"4126 John Place Apt. 089
Hernandezberg, TN 65706",927-582-8990,robert14@example.org,Bradley Lynch,blake18@example.net,Monday,10.2890390889328
2023-01-23 16:00:00,Vanilla Cake,1,17.3718178441668,South,Cash,True,Cloudy,24.99035269539,Excellent,Neutral,59,Online Order,Derrick Marshall,"479 Edward Burgs
Rachelfurt, NY 49428",6406602404,judith72@example.com,William Bray,Unknown,Monday,17.3718178441668
2023-01-23 17:00:00,Pizza Margherita,4,12.7348910878468,North,Online,False,Cloudy,26.5744791204974,Average,Neutral,22,In Store,Lisa Rogers,"3319 John Unions Suite 459
Lake Jamesstad, IN 67331",289.452.2892x670,angela20@example.net,Dawn Morales,stephanie92@example.com,Monday,50.9395643513872
2023-01-23 18:00:00,Pizza Pepperoni,1,11.9494047990919,North,Cash,False,Sunny,23.9403996482,Poor,Unknown,36,In Store,Frank Cook,"409 Giles Overpass
North Charles, PA 24473",985.853.5376x9652,gloriabrowning@example.org,Darlene Romero,ocrawford@example.org,Monday,11.9494047990919
2023-01-23 19:00:00,Chocolate Cake,4,5.68104922203038,West,Online,True,Cloudy,27.15434218268169,Poor,Negative,43,Phone Order,Annette Young,"827 Gonzalez Courts Apt. 504
East Frankfurt, LA 48427",(357)394-7292,brendaroberts@example.net,Jeffery Patel,byrdchris@example.net,Monday,22.7241968881215
2023-01-23 20:00:00,Pizza Beef Double decker,4,9.35043790473358,South,Online,False,Sunny,30.337150354705,Excellent,Negative,16,In Store,Morgan Simon,"4716 Hall Crescent
Port Laurastad, FL 79041",3346338211,myerskaren@example.net,Donald Willis,dmyers@example.com,Monday,37.4017516189343
2023-01-23 21:00:00,Pizza Beef Double decker,4,18.9651495632794,North,Cash,True,Sunny,27.718566744017,Average,Negative,55,In Store,Mr. Derek Morris,"6498 Franco Coves
Port Joshua, TN 83447",736.571.7720x099,kedwards@example.net,Donna Steele,travis47@example.com,Monday,75.8605982531179
2023-01-23 22:00:00,Chocolate Cake,1,10.8773594492525,South,Cash,True,Rainy,23.0023131687405,Average,Neutral,59,In Store,Deanna Rodriguez,"41424 Williams Throughway Suite 692
Suzanneville, PW 25454",763.978.4772,heatherbrown@example.org,Michael Bennett,Unknown,Monday,10.8773594492525
2023-01-23 23:00:00,Chocolate Cake,4,13.2005078083515,North,Credit Card,True,Sunny,24.7938413938999,Excellent,Positive,15,Phone Order,David Stafford,"346 Heather Lock Suite 833
Jenniferstad, MD 85805",4469660975,gutierrezsteven@example.net,Brittany Davis,kcurtis@example.com,Monday,52.8020312334061
2023-01-24 00:00:00,Pizza Pepperoni,1,12.9803251847637,East,Online,False,Rainy,27.15434218268169,Excellent,Neutral,58,Phone Order,Marc Todd,"26943 Jones Fall
New Stephanie, FL 61448",001-937-530-7578,ethomas@example.net,Jimmy Woods,Unknown,Tuesday,12.9803251847637
2023-01-24 01:00:00,Chocolate Cake,4,13.8564663473404,North,Credit Card,False,Cloudy,21.0834402240871,Poor,Positive,34,Phone Order,Scott Bell,"67690 King River Suite 644
New David, MS 57819",+1-440-531-5049,peggy52@example.com,Shannon Hardin,hbecker@example.net,Tuesday,55.4258653893616
2023-01-24 02:00:00,Pizza Margherita,5,5.91996433464923,West,Cash,False,Rainy,22.2117951389926,Excellent,Neutral,35,In Store,Kevin James,"646 Knight Glen
Davidbury, OR 78305",(353)415-2903x72217,jacobdavis@example.com,Michael Tran,Unknown,Tuesday,29.5998216732461
2023-01-24 03:00:00,Carrot Cake,4,10.4326438219809,East,Online,True,Cloudy,21.0986840616108,Good,Unknown,51,Online Order,Corey Collins,"1385 Thompson Locks Apt. 595
South Staceymouth, CO 83143",269-277-2771x0144,mark71@example.net,Rebecca King,zimmermanjustin@example.net,Tuesday,41.7305752879237
2023-01-24 04:00:00,Chocolate Cake,2,15.8469241082383,West,Credit Card,True,Sunny,32.1847599907117,Average,Positive,22,In Store,Keith Payne,"446 Matthew Ways
East Stephanie, IL 40826",814-966-6328x59884,bryanoneal@example.com,Kevin Mendez,aprince@example.net,Tuesday,31.6938482164766
2023-01-24 05:00:00,Pizza Beef Double decker,4,8.00840376609474,East,Credit Card,True,Cloudy,27.15434218268169,Excellent,Positive,41,Phone Order,Thomas Patel,"145 Davis River Apt. 811
North Alanmouth, MP 01626",+1-237-849-2040x83034,sabrinaramirez@example.net,Dennis Taylor,gregory92@example.org,Tuesday,32.0336150643789
2023-01-24 06:00:00,Chocolate Cake,3,8.0536756631954,South,Credit Card,False,Cloudy,31.2996939781888,Good,Neutral,49,Online Order,Victoria Moore,"476 Desiree Grove
Karentown, FM 74269",+1-694-814-8887,Unknown,Robert Campbell,paul49@example.org,Tuesday,24.1610269895862
2023-01-24 07:00:00,Pizza Margherita,4,5.15135910033537,West,Cash,True,Sunny,30.7448801521404,Average,Negative,20,Online Order,Dawn Day,"23657 Parker Club
Andersonburgh, IL 28245",344.485.3471,robert65@example.org,Tonya Harris,carlpadilla@example.com,Tuesday,20.6054364013414
2023-01-24 08:00:00,Cheesecake,2,11.5622288991231,North,Cash,True,Cloudy,30.040781355048,Good,Neutral,59,Phone Order,Nancy Madden,"9769 Stephens Forges Suite 941
Port Christy, VT 15798",329-992-0875x6264,sarah08@example.net,Michael Thompson,davidjohnson@example.com,Tuesday,23.1244577982462
2023-01-24 09:00:00,Cheesecake,2,18.2410157101013,South,Cash,False,Sunny,27.1548787306726,Good,Neutral,58,Online Order,Candice Brown,"811 Day Prairie
New Michael, MD 27386",(974)436-0277x30990,jason59@example.com,Albert Mitchell,Unknown,Tuesday,36.4820314202026
2023-01-24 10:00:00,Vanilla Cake,1,5.77851415380963,North,Online,True,Rainy,29.6341724526067,Excellent,Positive,33,Online Order,Joseph Lane,"748 Garrett Knoll
West Daniel, NC 71781",581-273-6005,edwardrodriguez@example.com,Kristopher Smith,brittanyparker@example.net,Tuesday,5.77851415380963
2023-01-24 11:00:00,Red Velvet Cake,5,7.86678064244003,East,Cash,True,Sunny,20.5754233218196,Average,Positive,32,Phone Order,Stephen Harrison,"947 Madison Crest
Danielchester, VT 53860",001-950-663-4683x639,jmcdonald@example.net,Kyle Deleon,Unknown,Tuesday,39.3339032122002
2023-01-24 12:00:00,Carrot Cake,4,9.65126807514132,East,Online,False,Sunny,29.3219663398517,Good,Negative,15,Online Order,Whitney Huff,"38934 John Shore
East Jose, AK 47820",778.649.1767,thomasamy@example.org,Alexa Bryant,andrew62@example.net,Tuesday,38.6050723005653
2023-01-24 13:00:00,Fruit Cake,1,15.9758710484631,North,Credit Card,False,Cloudy,31.6681655830531,Poor,Negative,39,Online Order,Nicholas Morris,"85476 Richard Summit Suite 045
Glennburgh, IL 50029",749.359.2067x732,cpierce@example.com,Crystal Hawkins,pmartin@example.org,Tuesday,15.9758710484631
2023-01-24 14:00:00,Vanilla Cake,5,14.6095338920387,North,Credit Card,True,Rainy,27.5053754057658,Average,Positive,41,Phone Order,Kenneth Phillips,"46337 Marcus Heights Suite 115
New Johnshire, RI 76844",770-963-4210,kfranklin@example.com,Jessica Mendoza,Unknown,Tuesday,73.0476694601939
2023-01-24 15:00:00,Cheesecake,4,11.2391585687278,South,Cash,False,Sunny,25.3626999264085,Poor,Unknown,21,Online Order,Mark Foster,"417 Howard Trafficway
Matthewburgh, VI 23408",6049957743,cody54@example.net,Gregory Ramirez,ashleydavila@example.com,Tuesday,44.9566342749113
2023-01-24 16:00:00,Pizza Beef Double decker,3,16.3860340888756,North,Credit Card,True,Rainy,24.1614010220146,Excellent,Negative,58,Online Order,Karen Woods,"470 Murray Street
East Mark, RI 54034",4616690628,elewis@example.net,Derrick Carlson,hkrueger@example.org,Tuesday,49.1581022666269
2023-01-24 17:00:00,Fruit Cake,4,14.1444651748535,West,Cash,False,Rainy,29.6420307524312,Poor,Positive,56,Online Order,William Allen,"8253 Ann Well Suite 605
New Maxmouth, MD 04701",(908)398-7161x568,kathleen08@example.net,Sarah Harper,Unknown,Tuesday,56.5778606994141
2023-01-24 18:00:00,Vanilla Cake,2,18.4406119948582,West,Online,True,Cloudy,30.3920179794486,Average,Neutral,43,Online Order,Crystal Gordon,"307 Ronald Mission
Shannonville, TN 74503",663.642.0890x83256,nhoward@example.com,Peter Sanders,robertbowman@example.com,Tuesday,36.8812239897165
2023-01-24 19:00:00,Fruit Cake,2,17.2704012370803,North,Credit Card,False,Sunny,33.0645139979381,Good,Negative,45,Phone Order,Karen Jordan,"88217 Johnson Heights
Copelandland, WI 96002",762-929-7362x7461,olsonmatthew@example.com,Stacy Hernandez,tanya92@example.net,Tuesday,34.5408024741607
2023-01-24 20:00:00,Pizza Pepperoni,3,8.792204091338,West,Cash,True,Cloudy,25.1350112369148,Good,Positive,58,In Store,Marilyn Edwards,"352 Nicole Inlet Suite 857
West Natasha, CT 04492",905-463-7968x469,gregory84@example.org,Stephen Kennedy,serranodaniel@example.com,Tuesday,26.376612274014
2023-01-24 21:00:00,Red Velvet Cake,1,9.071578664513,North,Credit Card,False,Sunny,31.5465846107837,Average,Negative,57,In Store,Erika Martinez,"183 Torres Island
Lake Abigailton, MH 22754",928-647-5861,waterskyle@example.com,Edward Owens,veronica87@example.net,Tuesday,9.071578664513
2023-01-24 22:00:00,Pizza Pepperoni,5,6.88034713688578,South,Credit Card,False,Rainy,28.42033736284,Good,Negative,50,Online Order,Elizabeth Clayton PhD,"80834 Tanner Flats Apt. 176
Lindaberg, MA 19378",588.882.8085,jennifer76@example.net,Rebecca Conrad,markhaley@example.net,Tuesday,34.4017356844289
2023-01-24 23:00:00,Fruit Cake,4,10.0544708857618,West,Cash,False,Sunny,33.2425473601711,Poor,Positive,33,Phone Order,Mark Fisher,"158 Danielle Ports
Monicaland, MA 23977",(808)689-5307,wellsdana@example.com,Paul Bell,kgonzalez@example.org,Tuesday,40.2178835430473
2023-01-25 00:00:00,Pizza Pepperoni,2,19.9931587807864,West,Credit Card,False,Sunny,27.9171816244343,Good,Unknown,20,Phone Order,Mr. Glenn Salazar MD,"USS Moody
FPO AA 34339",917.363.0834x42691,rossjose@example.com,Douglas Tanner PhD,Unknown,Wednesday,39.9863175615728
2023-01-25 01:00:00,Pizza Margherita,1,11.0862675292259,North,Credit Card,False,Rainy,27.7644474259695,Good,Negative,39,Online Order,Brian Holder,"54545 John Union Apt. 979
South Elizabeth, MD 37621",(846)545-7235x475,aliciacrawford@example.net,Christine Fletcher,ubowers@example.com,Wednesday,11.0862675292259
2023-01-25 02:00:00,Cheesecake,3,8.30732652033659,West,Credit Card,False,Rainy,27.15434218268169,Poor,Negative,45,In Store,John Russell,"USS Hernandez
FPO AE 78185",001-873-667-2466x674,perkinsholly@example.net,Chase Anderson,conwayrobert@example.com,Wednesday,24.9219795610097
2023-01-25 03:00:00,Pizza Margherita,2,16.4372432671332,East,Credit Card,False,Sunny,31.2397303271365,Poor,Neutral,23,Online Order,Shannon Taylor,"527 Michael Unions Apt. 329
Jamesfurt, KS 09065",8809240647,reneeperkins@example.net,Alexis Cole,katherine24@example.org,Wednesday,32.8744865342665
2023-01-25 04:00:00,Chocolate Cake,3,13.1370650519398,South,Online,True,Cloudy,34.4703571824269,Poor,Neutral,34,Phone Order,Joseph Moreno,"88070 Carroll Squares
Lake Frederickberg, WA 97527",001-479-711-2806,freemanleslie@example.com,Evan Nelson,bradwilliams@example.com,Wednesday,39.4111951558195
2023-01-25 05:00:00,Pizza Pepperoni,4,7.24402174290428,South,Credit Card,True,Sunny,21.1034503132364,Excellent,Negative,24,Phone Order,Alan Steele,"409 Sellers Courts Apt. 681
Roberthaven, NM 57784",681.610.2148x5071,ruth51@example.net,Bethany Brown,richardhunter@example.org,Wednesday,28.9760869716171
2023-01-25 06:00:00,Chocolate Cake,5,10.7103452174129,West,Credit Card,False,Rainy,20.8015190358652,Poor,Positive,51,In Store,Alicia Knight,"7673 Rivera Prairie
South Jacob, DC 07565",(673)273-4230,mark02@example.org,Raymond Hardy,wbowers@example.net,Wednesday,53.5517260870649
2023-01-25 07:00:00,Pizza Beef Double decker,2,11.2170457330901,West,Cash,False,Cloudy,34.06325506111,Poor,Negative,41,Phone Order,Paige Graham,"PSC 2448, Box 5338
APO AE 63737",001-903-824-9010x071,sduran@example.com,Margaret Rowland,flynnbrian@example.org,Wednesday,22.4340914661803
2023-01-25 08:00:00,Carrot Cake,2,16.3074455085382,East,Online,True,Rainy,27.948134382773,Excellent,Negative,27,Phone Order,Jason Shields,"57725 Daniels Street
Deanview, GU 39143",467.387.9338,vincentsimpson@example.org,Johnny Graves,Unknown,Wednesday,32.6148910170765
2023-01-25 09:00:00,Pizza Beef Double decker,4,5.31007053337856,East,Cash,True,Rainy,29.223545218504,Good,Unknown,55,Phone Order,Brooke Calderon,"710 Jeffrey Creek Suite 088
West Shanetown, PR 25818",(256)508-0572,pdecker@example.com,Teresa Williams,znielsen@example.com,Wednesday,21.2402821335142
2023-01-25 10:00:00,Fruit Cake,1,9.03529470197465,West,Cash,False,Cloudy,27.2363540239209,Poor,Neutral,16,In Store,Michael Hernandez,"PSC 3711, Box 8802
APO AP 88784",001-530-248-7105,fmccoy@example.net,Caroline Mccarthy,uwolf@example.net,Wednesday,9.03529470197465
2023-01-25 11:00:00,Cheesecake,5,12.7639445197328,West,Cash,True,Rainy,21.4048617891121,Average,Neutral,35,Phone Order,Donald Frank,"Unit 7742 Box 8401
DPO AP 93658",001-881-712-2489x12052,qrusso@example.net,Ronald Boone,martinezkimberly@example.org,Wednesday,63.8197225986641
2023-01-25 12:00:00,Pizza Pepperoni,2,9.03270113679265,East,Online,True,Rainy,31.5213406762799,Poor,Negative,47,Online Order,Jacob Conner,"8651 Brianna Throughway
Ashleymouth, GA 86156",325-981-4008,smithmatthew@example.org,Caitlin Kirby,dmartinez@example.net,Wednesday,18.0654022735853
2023-01-25 13:00:00,Vanilla Cake,5,14.4265107112849,North,Cash,False,Rainy,31.2083696763288,Poor,Negative,38,In Store,Dr. Rebecca Lamb,"16356 Foster Trail Suite 922
Connerport, PR 48009",+1-526-339-3325x189,wilcoxjohn@example.org,Thomas Davis,cathyperez@example.com,Wednesday,72.1325535564249
2023-01-25 14:00:00,Carrot Cake,2,12.2280121891192,East,Cash,False,Rainy,24.6755498223921,Excellent,Positive,58,Online Order,Sheryl Conley,"23630 Jennifer Squares
West Katie, IA 17026",(503)553-5563x7961,pennyfrederick@example.com,Heidi Acevedo,alexa27@example.com,Wednesday,24.4560243782384
2023-01-25 15:00:00,Red Velvet Cake,5,10.4256538228937,North,Cash,False,Rainy,24.593588678426,Average,Unknown,56,Online Order,Michelle Bentley,"1216 Keith Parks Apt. 004
Katherineberg, NH 03759",401.444.4902,ugilbert@example.com,Christina Powell,kfry@example.com,Wednesday,52.1282691144685
2023-01-25 16:00:00,Red Velvet Cake,3,19.2381294030576,South,Credit Card,True,Rainy,32.5676207135827,Good,Negative,48,In Store,Henry Wells DDS,"6829 Evans Trail
Aaronport, AS 94786",001-748-409-4399,christian01@example.org,Anita Gutierrez,clarkjames@example.com,Wednesday,57.714388209173
2023-01-25 17:00:00,Red Velvet Cake,2,14.4823924877968,South,Cash,False,Rainy,21.0853588661199,Good,Neutral,23,Online Order,Kimberly Hamilton PhD,"54676 Martin Glen
Benjaminton, MH 92421",(475)601-1932,Unknown,Jennifer Flowers,lmadden@example.com,Wednesday,28.9647849755937
2023-01-25 18:00:00,Pizza Pepperoni,5,6.94912058401911,East,Online,False,Rainy,33.2165772253484,Average,Neutral,16,In Store,Nathaniel Jenkins,"17829 John Hills Apt. 752
Butlerfort, GU 70542",+1-825-871-0034x298,lisa01@example.org,Gloria Morales,jennifermoran@example.net,Wednesday,34.7456029200955
2023-01-25 19:00:00,Red Velvet Cake,1,13.4013754616509,North,Online,True,Rainy,23.8499253484387,Poor,Neutral,44,Online Order,Sarah Daniels,"47922 Shannon Route Suite 583
Nealmouth, PA 84459",968.787.5777x406,kingjulie@example.net,Jennifer Young,jesserodriguez@example.com,Wednesday,13.4013754616509
2023-01-25 20:00:00,Pizza Margherita,3,16.7109777980135,East,Credit Card,False,Sunny,28.8947712163324,Excellent,Neutral,36,In Store,Melissa Miller,"72422 Dominguez Junctions Apt. 636
Benjaminstad, NC 19504",001-848-238-7253x2437,nicholasmendoza@example.org,Mark Martinez,Unknown,Wednesday,50.1329333940405
2023-01-25 21:00:00,Carrot Cake,3,15.6273454623919,East,Online,True,Sunny,27.15434218268169,Average,Neutral,25,Phone Order,Michael West,"PSC 6586, Box 5353
APO AP 88915",540-607-5301x01022,melissagutierrez@example.com,Jillian Hunter,stacydavis@example.net,Wednesday,46.8820363871758
2023-01-25 22:00:00,Pizza Margherita,1,7.58133843942889,North,Online,True,Rainy,30.1718375230496,Average,Positive,57,Phone Order,Sheri Wolfe,"6363 Clark Spurs Suite 565
Mathewsfurt, SC 24100",+1-516-371-6457x5848,sbates@example.com,Erin Hunter,ysilva@example.org,Wednesday,7.58133843942889
2023-01-25 23:00:00,Carrot Cake,5,19.5862999856015,East,Credit Card,True,Sunny,26.2164471870055,Good,Positive,31,Online Order,Wanda Krueger,"2211 Anthony Field Apt. 595
Gomezmouth, MN 87868",(713)711-0410x836,walter91@example.com,Emma Morton,danielanderson@example.com,Wednesday,97.9314999280077
2023-01-26 00:00:00,Pizza Margherita,4,11.732204686199,South,Cash,True,Cloudy,30.3430131335812,Excellent,Positive,50,Phone Order,Mark Brown,"2640 Flores Meadow Suite 931
Garciafort, AK 66882",390.312.7335x91173,ian30@example.org,Paul Cross,tgilbert@example.net,Thursday,46.9288187447963
2023-01-26 01:00:00,Carrot Cake,1,7.38537505610391,West,Credit Card,True,Sunny,25.1596945447455,Average,Neutral,27,In Store,Keith Moreno,"PSC 5434, Box 7049
APO AP 22194",(890)368-2284,courtneyhampton@example.net,Jason Pittman,wongwillie@example.com,Thursday,7.38537505610391
2023-01-26 02:00:00,Chocolate Cake,5,7.70293631192221,West,Cash,True,Rainy,24.1588762452377,Excellent,Neutral,21,Online Order,Pamela Strong,"2783 Smith Plaza
Millerberg, MO 26901",001-372-234-8459x736,keith99@example.com,Anthony Hall,stuartmark@example.org,Thursday,38.514681559611
2023-01-26 03:00:00,Pizza Pepperoni,1,6.4735248828362,East,Cash,False,Rainy,34.9502491690201,Poor,Neutral,30,Phone Order,Marcus Russell,"USNS Mcclain
FPO AA 41187",(414)944-3741,kgreene@example.net,Cory Hernandez,xdiaz@example.org,Thursday,6.4735248828362
2023-01-26 04:00:00,Pizza Pepperoni,1,17.052771626524,North,Online,False,Sunny,31.2618534676968,Good,Positive,47,Phone Order,Brian Fletcher,"376 Jesus Squares
Mcgeeport, KS 84150",253.683.5648x1556,Unknown,Marissa Oconnell,hayesluis@example.net,Thursday,17.052771626524
2023-01-26 05:00:00,Red Velvet Cake,2,6.83045741482772,North,Credit Card,False,Rainy,29.6707996607272,Poor,Neutral,59,Online Order,Lisa Stone,"USNV Flowers
FPO AP 73790",+1-682-697-3195x09125,zcarey@example.org,Andrea Campbell,mfarrell@example.com,Thursday,13.6609148296554
2023-01-26 06:00:00,Pizza Beef Double decker,5,6.8768788571262,South,Online,True,Cloudy,25.3293446482897,Excellent,Positive,15,Phone Order,Chelsea Oliver,"070 Tammy Islands
Dennisstad, MN 71540",(486)616-5797,dcruz@example.org,Brandy Wilson,veronicagray@example.org,Thursday,34.384394285631
2023-01-26 07:00:00,Red Velvet Cake,4,17.7570742214125,North,Online,False,Cloudy,20.7374124373257,Poor,Unknown,25,Phone Order,Andrew Jennings,"50310 Michael Crossing Apt. 300
South Devin, CO 68641",8518144026,lisascott@example.com,Daniel Banks,kennedyjames@example.org,Thursday,71.0282968856502
2023-01-26 08:00:00,Fruit Cake,2,10.1690612667133,North,Cash,True,Rainy,20.4658531405273,Good,Negative,20,Online Order,Frank Lucero,"9671 Misty Ville Apt. 629
Jacobschester, NM 52930",343-811-3557x399,fwilliams@example.com,Rhonda Torres,dawnpeterson@example.net,Thursday,20.3381225334267
2023-01-26 09:00:00,Pizza Margherita,1,5.46286856462108,South,Online,False,Cloudy,28.3127188317319,Excellent,Positive,34,Phone Order,Robert Reed,"605 Krista Passage Suite 547
Lake Rebecca, OR 14509",5712235644,Unknown,Robert Campbell,katherinepage@example.net,Thursday,5.46286856462108
